Leto,Kraj,Število tekmovalcev,Gostiteljica,Ime,Priimek,Država,Mesto,Medalja,Skupno,Točke
2001,Washington,473,United States of America,Chon Kit,Wong,Macau,398,,2,"[2, 0, 0, 0, 0, 0]"
2001,Washington,473,United States of America,Muhammad-Ikhwan,Azla,Malaysia,398,,2,"[0, 0, 0, 0, 2, 0]"
2001,Washington,473,United States of America,Yi Di,Boon,Malaysia,398,,2,"[0, 0, 0, 0, 2, 0]"
2001,Washington,473,United States of America,Chang Yang,Yew,Malaysia,398,,2,"[0, 0, 0, 2, 0, 0]"
2001,Washington,473,United States of America,Juan Antonio,Aguilera Mendoza,Mexico,398,,2,"[0, 0, 0, 0, 2, 0]"
2001,Washington,473,United States of America,Rune,Valle,Norway,398,,2,"[0, 0, 0, 1, 1, 0]"
2001,Washington,473,United States of America,Carlos Alberto,Bareiro Escobar,Paraguay,398,,2,"[1, 0, 0, 0, 1, 0]"
2001,Washington,473,United States of America,Luís Miguel,Pereira de Matos G. Diogo,Portugal,398,,2,"[0, 0, 0, 0, 2, 0]"
2001,Washington,473,United States of America,Diogo Gaspar,T. Oliveira e Silva,Portugal,398,,2,"[0, 0, 0, 0, 2, 0]"
2001,Washington,473,United States of America,Samuel,Zuercher,Switzerland,398,,2,"[0, 0, 0, 0, 2, 0]"
2001,Washington,473,United States of America,Aleksandra,Franc,Slovenia,398,,2,"[1, 0, 0, 0, 1, 0]"
2001,Washington,473,United States of America,Sergej,Omladič,Slovenia,398,,2,"[0, 0, 0, 0, 2, 0]"
2001,Washington,473,United States of America,Chary,Akmyradov,Turkmenistan,398,,2,"[0, 0, 0, 0, 2, 0]"
2001,Washington,473,United States of America,Kieron Scott,Singh,Trinidad and Tobago,398,,2,"[1, 0, 0, 0, 1, 0]"
2001,Washington,473,United States of America,Mourad,Kammoun,Tunisia,398,,2,"[2, 0, 0, 0, 0, 0]"
2001,Washington,473,United States of America,Fuad,Gakharamanov,Azerbaijan,429,,1,"[0, 0, 0, 0, 1, 0]"
2001,Washington,473,United States of America,Sergio,Millán López,Spain,429,,1,"[0, 0, 0, 0, 1, 0]"
2001,Washington,473,United States of America,Sergei,Lakissov,Estonia,429,,1,"[0, 0, 1, 0, 0, 0]"
2001,Washington,473,United States of America,Bidkar Alexander,Pojoy Corzo,Guatemala,429,,1,"[0, 0, 0, 1, 0, 0]"
2001,Washington,473,United States of America,Peter,Bourke,Ireland,429,,1,"[0, 0, 0, 0, 1, 0]"
2001,Washington,473,United States of America,Eyvindur Ari,Pálsson,Iceland,429,,1,"[0, 0, 1, 0, 0, 0]"
2001,Washington,473,United States of America,Grétar Már,Ragnarsson Amazeen,Iceland,429,,1,"[0, 0, 1, 0, 0, 0]"
2001,Washington,473,United States of America,Pavel,Toktaliev,Kyrgyzstan,429,,1,"[0, 0, 0, 0, 1, 0]"
2001,Washington,473,United States of America,Haamed,AlFulaij,Kuwait,429,,1,"[1, 0, 0, 0, 0, 0]"
2001,Washington,473,United States of America,Andrius,Stankevicius,Lithuania,429,,1,"[0, 0, 0, 0, 1, 0]"
2001,Washington,473,United States of America,Gonzalo,Fiz Pontiveros,Luxembourg,429,,1,"[0, 0, 0, 1, 0, 0]"
2001,Washington,473,United States of America,Matias,Holte,Norway,429,,1,"[0, 0, 0, 1, 0, 0]"
2001,Washington,473,United States of America,Fábio,Diales Rocha,Portugal,429,,1,"[0, 0, 0, 1, 0, 0]"
2001,Washington,473,United States of America,João Luís,Picado Carvalho Serranho,Portugal,429,,1,"[0, 0, 0, 1, 0, 0]"
2001,Washington,473,United States of America,Johan,Bjorklund,Sweden,429,,1,"[0, 0, 1, 0, 0, 0]"
2001,Washington,473,United States of America,Snehal,Pinto Pereira,Trinidad and Tobago,429,,1,"[1, 0, 0, 0, 0, 0]"
2001,Washington,473,United States of America,Henry,Ipince,Venezuela,429,,1,"[0, 0, 0, 1, 0, 0]"
2001,Washington,473,United States of America,Irene,Baquerizo Arosemena,Ecuador,446,,0,"[0, 0, 0, 0, 0, 0]"
2001,Washington,473,United States of America,Andrea,Cornejo Ayala,Ecuador,446,,0,"[0, 0, 0, 0, 0, 0]"
2001,Washington,473,United States of America,Luis Alfredo,Pera Salmon,Ecuador,446,,0,"[0, 0, 0, 0, 0, 0]"
2001,Washington,473,United States of America,Daniel,Torres,Ecuador,446,,0,"[0, 0, 0, 0, 0, 0]"
2001,Washington,473,United States of America,Germáan,Valencia Martin,Ecuador,446,,0,"[0, 0, 0, 0, 0, 0]"
2001,Washington,473,United States of America,Eduardo,Vallarino Vernaza,Ecuador,446,,0,"[0, 0, 0, 0, 0, 0]"
2001,Washington,473,United States of America,Veli,Peltola,Finland,446,,0,"[0, 0, 0, 0, 0, 0]"
2001,Washington,473,United States of America,Michael,Samaradana Putr,Indonesia,446,,0,"[0, 0, 0, 0, 0, 0]"
2001,Washington,473,United States of America,Fajar,Yuliawan,Indonesia,446,,0,"[0, 0, 0, 0, 0, 0]"
2001,Washington,473,United States of America,Andri,Kristinsson,Iceland,446,,0,"[0, 0, 0, 0, 0, 0]"
2001,Washington,473,United States of America,Kanat,Kyrgyzbaev,Kyrgyzstan,446,,0,"[0, 0, 0, 0, 0, 0]"
2001,Washington,473,United States of America,Vladimir,Mun,Kyrgyzstan,446,,0,"[0, 0, 0, 0, 0, 0]"
2001,Washington,473,United States of America,Alexander,Shamanaev,Kyrgyzstan,446,,0,"[0, 0, 0, 0, 0, 0]"
2001,Washington,473,United States of America,Maytham,AlAli,Kuwait,446,,0,"[0, 0, 0, 0, 0, 0]"
2001,Washington,473,United States of America,Alaa,AlSaeed,Kuwait,446,,0,"[0, 0, 0, 0, 0, 0]"
2001,Washington,473,United States of America,Youssef,El Hassnaoui,Morocco,446,,0,"[0, 0, 0, 0, 0, 0]"
2001,Washington,473,United States of America,Carlos Antonio,Jara De Marco,Paraguay,446,,0,"[0, 0, 0, 0, 0, 0]"
2001,Washington,473,United States of America,Sebastián Tomás,Pereira Ricart,Paraguay,446,,0,"[0, 0, 0, 0, 0, 0]"
2001,Washington,473,United States of America,Roberto Martín,Rivas Villalba,Paraguay,446,,0,"[0, 0, 0, 0, 0, 0]"
2001,Washington,473,United States of America,Osvaldo Manuel,Vera Gonzalez,Paraguay,446,,0,"[0, 0, 0, 0, 0, 0]"
2001,Washington,473,United States of America,Richmond,Ang,Philippines,446,,0,"[0, 0, 0, 0, 0, 0]"
2001,Washington,473,United States of America,Robin Lester,Lim,Philippines,446,,0,"[0, 0, 0, 0, 0, 0]"
2001,Washington,473,United States of America,Wesley Spencer,See,Philippines,446,,0,"[0, 0, 0, 0, 0, 0]"
2001,Washington,473,United States of America,André,Lopes Gama da Fonseca,Portugal,446,,0,"[0, 0, 0, 0, 0, 0]"
2001,Washington,473,United States of America,Nelson Filipe,Rosário Dias,Portugal,446,,0,"[0, 0, 0, 0, 0, 0]"
2001,Washington,473,United States of America,Lukas,Kasiorkiewicz,Switzerland,446,,0,"[0, 0, 0, 0, 0, 0]"
2001,Washington,473,United States of America,Edwin,Luppert,Sweden,446,,0,"[0, 0, 0, 0, 0, 0]"
2001,Washington,473,United States of America,Rasmus,Wedberg,Sweden,446,,0,"[0, 0, 0, 0, 0, 0]"
2002,Glasgow,479,United Kingdom,Yunhao,Fu,People's Republic of China,1,G,42,"[7, 7, 7, 7, 7, 7]"
2002,Glasgow,479,United Kingdom,Botong,Wang,People's Republic of China,1,G,42,"[7, 7, 7, 7, 7, 7]"
2002,Glasgow,479,United Kingdom,Andrei,Khaliavine,Russian Federation,1,G,42,"[7, 7, 7, 7, 7, 7]"
2002,Glasgow,479,United Kingdom,Bin,Wang,People's Republic of China,4,G,36,"[7, 6, 7, 7, 7, 2]"
2002,Glasgow,479,United Kingdom,Christian,Reiher,Germany,4,G,36,"[6, 7, 7, 7, 7, 2]"
2002,Glasgow,479,United Kingdom,Andrey,Badzyan,Russian Federation,4,G,36,"[7, 7, 5, 7, 7, 3]"
2002,Glasgow,479,United Kingdom,Oleg,Gol'berg,Russian Federation,4,G,36,"[7, 7, 1, 7, 7, 7]"
2002,Glasgow,479,United Kingdom,Oleksandr,Rybak,Ukraine,4,G,36,"[7, 7, 7, 7, 5, 3]"
2002,Glasgow,479,United Kingdom,Po-Ru,Loh,United States of America,4,G,36,"[7, 7, 1, 7, 7, 7]"
2002,Glasgow,479,United Kingdom,Gia,Vinh Anh Phạm,Vietnam,10,G,35,"[7, 7, 7, 7, 7, 0]"
2002,Glasgow,479,United Kingdom,Ngọc Minh,Vũ,Vietnam,10,G,35,"[7, 7, 7, 7, 7, 0]"
2002,Glasgow,479,United Kingdom,Vladimir,Barzov,Bulgaria,12,G,34,"[5, 7, 1, 7, 7, 7]"
2002,Glasgow,479,United Kingdom,Roger,Mong,Canada,12,G,34,"[7, 6, 7, 7, 7, 0]"
2002,Glasgow,479,United Kingdom,Nikhil Ashok,Savale,India,12,G,34,"[7, 6, 7, 7, 7, 0]"
2002,Glasgow,479,United Kingdom,Xianyi,Zeng,People's Republic of China,15,G,32,"[7, 7, 1, 7, 7, 3]"
2002,Glasgow,479,United Kingdom,Béla András,Rácz,Hungary,15,G,32,"[7, 7, 1, 7, 7, 3]"
2002,Glasgow,479,United Kingdom,Kirill,Sukhov,Russian Federation,15,G,32,"[7, 7, 1, 7, 7, 3]"
2002,Glasgow,479,United Kingdom,Tiankai,Liu,United States of America,15,G,32,"[7, 7, 5, 3, 3, 7]"
2002,Glasgow,479,United Kingdom,Stewart,Wilcox,Australia,19,G,31,"[7, 7, 1, 7, 7, 2]"
2002,Glasgow,479,United Kingdom,Dzmitry,Dudko,Belarus,19,G,31,"[7, 6, 1, 7, 7, 3]"
2002,Glasgow,479,United Kingdom,Yeong,Dae Kwon,Republic of Korea,19,G,31,"[6, 6, 5, 7, 5, 2]"
2002,Glasgow,479,United Kingdom,Daniel,Kane,United States of America,19,G,31,"[3, 6, 1, 7, 7, 7]"
2002,Glasgow,479,United Kingdom,Ricky,Liu,United States of America,19,G,31,"[7, 7, 1, 7, 7, 2]"
2002,Glasgow,479,United Kingdom,Wenjie,Fu,People's Republic of China,24,G,30,"[6, 7, 1, 7, 7, 2]"
2002,Glasgow,479,United Kingdom,Wei,Xiao,People's Republic of China,24,G,30,"[7, 7, 1, 7, 7, 1]"
2002,Glasgow,479,United Kingdom,Thomas,Jäger,Germany,24,G,30,"[7, 6, 7, 3, 7, 0]"
2002,Glasgow,479,United Kingdom,Virgil,Petrea,Romania,24,G,30,"[3, 7, 7, 7, 6, 0]"
2002,Glasgow,479,United Kingdom,Selim,Bahadır,Türkiye,24,G,30,"[7, 6, 3, 7, 7, 0]"
2002,Glasgow,479,United Kingdom,Dobromir,Rahnev,Bulgaria,29,G,29,"[7, 7, 1, 7, 6, 1]"
2002,Glasgow,479,United Kingdom,Kaloyan,Slavov,Bulgaria,29,G,29,"[2, 6, 7, 7, 7, 0]"
2002,Glasgow,479,United Kingdom,Hok Pun,Yu,Hong Kong,29,G,29,"[7, 7, 1, 7, 7, 0]"
2002,Glasgow,479,United Kingdom,Naoki,Imai,Japan,29,G,29,"[7, 6, 6, 7, 3, 0]"
2002,Glasgow,479,United Kingdom,David,Kunszenti-Kovács,Norway,29,G,29,"[7, 7, 1, 7, 7, 0]"
2002,Glasgow,479,United Kingdom,Simon,Marshall,New Zealand,29,G,29,"[0, 7, 7, 7, 6, 2]"
2002,Glasgow,479,United Kingdom,Ana,Caraiani,Romania,29,G,29,"[7, 6, 1, 7, 6, 2]"
2002,Glasgow,479,United Kingdom,Mikhail,Dubashinskiy,Russian Federation,29,G,29,"[7, 7, 1, 7, 7, 0]"
2002,Glasgow,479,United Kingdom,Oleg,Styrt,Russian Federation,29,G,29,"[7, 7, 1, 7, 7, 0]"
2002,Glasgow,479,United Kingdom,Chung-Te,Li,Taiwan,29,G,29,"[7, 7, 6, 7, 1, 1]"
2002,Glasgow,479,United Kingdom,Xuân,Truong Nguyễn,Vietnam,29,G,29,"[7, 7, 1, 7, 7, 0]"
2002,Glasgow,479,United Kingdom,Aleksandar Dimitrov,Lishkov,Bulgaria,40,S,28,"[5, 7, 1, 7, 7, 1]"
2002,Glasgow,479,United Kingdom,Rémy,Oudompheng,France,40,S,28,"[7, 7, 1, 7, 5, 1]"
2002,Glasgow,479,United Kingdom,Wai Ying,Leung,Hong Kong,40,S,28,"[7, 6, 1, 7, 5, 2]"
2002,Glasgow,479,United Kingdom,Swarnendu,Datta,India,40,S,28,"[7, 7, 1, 7, 6, 0]"
2002,Glasgow,479,United Kingdom,Sucharit,Sarkar,India,40,S,28,"[6, 6, 1, 7, 7, 1]"
2002,Glasgow,479,United Kingdom,Hessam,Mahdavifar,Islamic Republic of Iran,40,S,28,"[7, 7, 1, 7, 6, 0]"
2002,Glasgow,479,United Kingdom,Baurzhan,Bektemirov,Kazakhstan,40,S,28,"[7, 7, 1, 7, 6, 0]"
2002,Glasgow,479,United Kingdom,Igor,Ganichev,Kazakhstan,40,S,28,"[6, 7, 1, 7, 7, 0]"
2002,Glasgow,479,United Kingdom,In,Suk Seo,Republic of Korea,40,S,28,"[6, 6, 1, 7, 6, 2]"
2002,Glasgow,479,United Kingdom,Andrei,Negut,Romania,40,S,28,"[6, 7, 0, 7, 6, 2]"
2002,Glasgow,479,United Kingdom,Dirk,Basson,South Africa,40,S,28,"[7, 6, 1, 7, 7, 0]"
2002,Glasgow,479,United Kingdom,Tirasan,Khandhawit,Thailand,40,S,28,"[7, 6, 1, 7, 7, 0]"
2002,Glasgow,479,United Kingdom,Chien-Yu,Chou,Taiwan,40,S,28,"[6, 7, 1, 7, 7, 0]"
2002,Glasgow,479,United Kingdom,Shao-Lun,Huang,Taiwan,40,S,28,"[6, 7, 1, 7, 7, 0]"
2002,Glasgow,479,United Kingdom,Yi-Hao,Kao,Taiwan,40,S,28,"[7, 7, 0, 7, 7, 0]"
2002,Glasgow,479,United Kingdom,Paul,Jefferys,United Kingdom,40,S,28,"[7, 6, 1, 7, 7, 0]"
2002,Glasgow,479,United Kingdom,Anders,Kaseorg,United States of America,40,S,28,"[7, 6, 1, 0, 7, 7]"
2002,Glasgow,479,United Kingdom,Milivoje,Lukić,Yugoslavia,40,S,28,"[7, 7, 1, 7, 6, 0]"
2002,Glasgow,479,United Kingdom,Rumen,Zarev,Bulgaria,58,S,27,"[7, 6, 1, 3, 7, 3]"
2002,Glasgow,479,United Kingdom,Larissa Cavalcante Queiroz,de Lima,Brazil,58,S,27,"[7, 6, 0, 7, 7, 0]"
2002,Glasgow,479,United Kingdom,Mohammadmahdi,Keramativallayi,Islamic Republic of Iran,58,S,27,"[6, 6, 1, 7, 7, 0]"
2002,Glasgow,479,United Kingdom,Hiroki,Kondo,Japan,58,S,27,"[7, 6, 1, 7, 6, 0]"
2002,Glasgow,479,United Kingdom,Jooncheol,Min,Republic of Korea,58,S,27,"[7, 6, 0, 7, 7, 0]"
2002,Glasgow,479,United Kingdom,Claudiu,Raicu,Romania,58,S,27,"[7, 6, 1, 7, 6, 0]"
2002,Glasgow,479,United Kingdom,Olena,Bormashenko,Canada,64,S,26,"[7, 6, 0, 7, 6, 0]"
2002,Glasgow,479,United Kingdom,Endre,Csóka,Hungary,64,S,26,"[7, 6, 1, 4, 1, 7]"
2002,Glasgow,479,United Kingdom,Alexey,Entin,Israel,64,S,26,"[6, 3, 3, 7, 5, 2]"
2002,Glasgow,479,United Kingdom,Ran,Tessler,Israel,64,S,26,"[5, 6, 1, 7, 6, 1]"
2002,Glasgow,479,United Kingdom,Kuat,Yessenov,Kazakhstan,64,S,26,"[7, 7, 1, 4, 7, 0]"
2002,Glasgow,479,United Kingdom,Hae,Kang Lee,Republic of Korea,64,S,26,"[4, 6, 1, 7, 7, 1]"
2002,Glasgow,479,United Kingdom,Ringi,Kim,Republic of Korea,64,S,26,"[6, 6, 1, 7, 6, 0]"
2002,Glasgow,479,United Kingdom,Ilija,Jovčevski,North Macedonia,64,S,26,"[7, 6, 1, 7, 5, 0]"
2002,Glasgow,479,United Kingdom,Jarosław,Wrona,Poland,64,S,26,"[6, 6, 1, 7, 1, 5]"
2002,Glasgow,479,United Kingdom,Thanasin,Nampaisarn,Thailand,64,S,26,"[7, 6, 1, 6, 6, 0]"
2002,Glasgow,479,United Kingdom,Nizameddin,Ordulu,Türkiye,64,S,26,"[5, 6, 1, 7, 7, 0]"
2002,Glasgow,479,United Kingdom,Hao-Wei,Chu,Taiwan,64,S,26,"[7, 7, 1, 7, 3, 1]"
2002,Glasgow,479,United Kingdom,Mykola,Rybak,Ukraine,64,S,26,"[6, 6, 0, 0, 7, 7]"
2002,Glasgow,479,United Kingdom,Tim,Austin,United Kingdom,64,S,26,"[3, 7, 1, 7, 7, 1]"
2002,Glasgow,479,United Kingdom,Emmanuel,Jacob,France,78,S,25,"[7, 7, 1, 7, 3, 0]"
2002,Glasgow,479,United Kingdom,Michael,Tyomkyn,Germany,78,S,25,"[7, 7, 0, 7, 2, 2]"
2002,Glasgow,479,United Kingdom,Payam,Valadkhan,Islamic Republic of Iran,78,S,25,"[6, 6, 1, 4, 6, 2]"
2002,Glasgow,479,United Kingdom,Doron,Shafrir,Israel,78,S,25,"[7, 6, 1, 7, 2, 2]"
2002,Glasgow,479,United Kingdom,Yoshiki,Oshima,Japan,78,S,25,"[7, 1, 1, 7, 7, 2]"
2002,Glasgow,479,United Kingdom,Kyeong Su,Choi,Republic of Korea,78,S,25,"[2, 6, 1, 7, 6, 3]"
2002,Glasgow,479,United Kingdom,Marcin,Pilipczuk,Poland,78,S,25,"[7, 7, 1, 3, 7, 0]"
2002,Glasgow,479,United Kingdom,Wei,Quan Julius Poh,Singapore,78,S,25,"[7, 6, 1, 6, 2, 3]"
2002,Glasgow,479,United Kingdom,Alexander,Fink,Canada,86,S,24,"[7, 7, 1, 7, 1, 1]"
2002,Glasgow,479,United Kingdom,Jaroslav,Hájek,Czech Republic,86,S,24,"[7, 7, 1, 7, 2, 0]"
2002,Glasgow,479,United Kingdom,Martin,Pettai,Estonia,86,S,24,"[7, 7, 1, 7, 2, 0]"
2002,Glasgow,479,United Kingdom,Kei Tsi Daniel,Cheng,Hong Kong,86,S,24,"[7, 6, 5, 4, 2, 0]"
2002,Glasgow,479,United Kingdom,Aditya,Bhaskara,India,86,S,24,"[7, 7, 1, 6, 3, 0]"
2002,Glasgow,479,United Kingdom,Sepidehsadat,Mirrahimi,Islamic Republic of Iran,86,S,24,"[7, 6, 1, 7, 2, 1]"
2002,Glasgow,479,United Kingdom,Yuji,Odaka,Japan,86,S,24,"[6, 6, 1, 4, 7, 0]"
2002,Glasgow,479,United Kingdom,Roman,Łomowski,Poland,86,S,24,"[7, 7, 1, 7, 2, 0]"
2002,Glasgow,479,United Kingdom,George,Stoianov,Romania,86,S,24,"[6, 6, 1, 7, 2, 2]"
2002,Glasgow,479,United Kingdom,Kiat,Chuan Tan,Singapore,86,S,24,"[7, 6, 1, 7, 2, 1]"
2002,Glasgow,479,United Kingdom,Radovan,Bauer,Slovakia,86,S,24,"[7, 7, 1, 7, 2, 0]"
2002,Glasgow,479,United Kingdom,Artem,Dudko,Ukraine,86,S,24,"[7, 7, 0, 3, 7, 0]"
2002,Glasgow,479,United Kingdom,Hong,Viet Phạm,Vietnam,86,S,24,"[3, 6, 2, 7, 6, 0]"
2002,Glasgow,479,United Kingdom,David,Chan,Australia,99,S,23,"[7, 6, 1, 7, 2, 0]"
2002,Glasgow,479,United Kingdom,Nicholas,Sheridan,Australia,99,S,23,"[6, 7, 0, 7, 3, 0]"
2002,Glasgow,479,United Kingdom,Vladimir,Kolbun,Belarus,99,S,23,"[1, 7, 1, 7, 7, 0]"
2002,Glasgow,479,United Kingdom,Victoria,Lebed,Belarus,99,S,23,"[7, 7, 0, 7, 2, 0]"
2002,Glasgow,479,United Kingdom,Tianyi (David),Han,Canada,99,S,23,"[2, 6, 1, 7, 6, 1]"
2002,Glasgow,479,United Kingdom,Josef,Cibulka,Czech Republic,99,S,23,"[6, 6, 0, 3, 7, 1]"
2002,Glasgow,479,United Kingdom,Hendrik,Nigul,Estonia,99,S,23,"[7, 6, 1, 7, 2, 0]"
2002,Glasgow,479,United Kingdom,Péter,Csikvári,Hungary,99,S,23,"[7, 6, 1, 7, 2, 0]"
2002,Glasgow,479,United Kingdom,Aivaras,Novikas,Lithuania,99,S,23,"[7, 7, 1, 7, 1, 0]"
2002,Glasgow,479,United Kingdom,Aleksandrs,Belovs,Latvia,99,S,23,"[7, 7, 0, 7, 2, 0]"
2002,Glasgow,479,United Kingdom,Wojciech,Czerwiński,Poland,99,S,23,"[7, 6, 1, 7, 2, 0]"
2002,Glasgow,479,United Kingdom,Katarína,Quittnerová,Slovakia,99,S,23,"[7, 7, 0, 7, 2, 0]"
2002,Glasgow,479,United Kingdom,Sergiy,Volodko,Ukraine,99,S,23,"[7, 6, 1, 7, 2, 0]"
2002,Glasgow,479,United Kingdom,Adolfo,Rodríguez,Venezuela,99,S,23,"[7, 7, 0, 3, 6, 0]"
2002,Glasgow,479,United Kingdom,Leandro,Groisman,Argentina,113,B,22,"[7, 5, 1, 7, 2, 0]"
2002,Glasgow,479,United Kingdom,Alena,Pirutka,Belarus,113,B,22,"[6, 6, 0, 3, 7, 0]"
2002,Glasgow,479,United Kingdom,Robert,Barrington Leigh,Canada,113,B,22,"[7, 0, 1, 7, 7, 0]"
2002,Glasgow,479,United Kingdom,Joaquín Andrés,Valderrama,Colombia,113,B,22,"[7, 7, 0, 7, 1, 0]"
2002,Glasgow,479,United Kingdom,Pierre,Dehornoy,France,113,B,22,"[6, 6, 1, 7, 2, 0]"
2002,Glasgow,479,United Kingdom,Nikoloz,Jimsheleishvili,Georgia,113,B,22,"[7, 7, 0, 7, 1, 0]"
2002,Glasgow,479,United Kingdom,Michail-Romanos,Papalambros,Greece,113,B,22,"[7, 6, 0, 7, 2, 0]"
2002,Glasgow,479,United Kingdom,Erika Renáta,Kovács,Hungary,113,B,22,"[7, 6, 1, 7, 1, 0]"
2002,Glasgow,479,United Kingdom,Shubhangi,Saraf,India,113,B,22,"[6, 7, 0, 7, 2, 0]"
2002,Glasgow,479,United Kingdom,Miromid,Hajimirsadeghi,Islamic Republic of Iran,113,B,22,"[6, 6, 1, 7, 2, 0]"
2002,Glasgow,479,United Kingdom,Dumitru,Codreanu,Republic of Moldova,113,B,22,"[7, 3, 1, 7, 2, 2]"
2002,Glasgow,479,United Kingdom,Edgardo,Roldán Pensado,Mexico,113,B,22,"[5, 7, 1, 4, 5, 0]"
2002,Glasgow,479,United Kingdom,Baasanjav,Tumur,Mongolia,113,B,22,"[7, 6, 1, 7, 1, 0]"
2002,Glasgow,479,United Kingdom,Natee,Pitiwan,Thailand,113,B,22,"[6, 6, 1, 7, 2, 0]"
2002,Glasgow,479,United Kingdom,Sira,Sriswasdi,Thailand,113,B,22,"[7, 6, 0, 7, 2, 0]"
2002,Glasgow,479,United Kingdom,Fatih,Deniz,Türkiye,113,B,22,"[6, 7, 0, 7, 2, 0]"
2002,Glasgow,479,United Kingdom,Che-Yu,Wu,Taiwan,113,B,22,"[6, 7, 1, 7, 1, 0]"
2002,Glasgow,479,United Kingdom,Tom,Coker,United Kingdom,113,B,22,"[7, 6, 0, 7, 2, 0]"
2002,Glasgow,479,United Kingdom,Thai,Khánh Hiệp Phạm,Vietnam,113,B,22,"[1, 7, 0, 7, 7, 0]"
2002,Glasgow,479,United Kingdom,Aleksandar,Ilić,Yugoslavia,113,B,22,"[7, 7, 1, 5, 2, 0]"
2002,Glasgow,479,United Kingdom,Lucas,Rearte,Argentina,133,B,21,"[7, 6, 0, 7, 1, 0]"
2002,Glasgow,479,United Kingdom,Pavel,Karpovich,Belarus,133,B,21,"[6, 6, 0, 7, 2, 0]"
2002,Glasgow,479,United Kingdom,Davi Máximo Alexandrino,Nogueira,Brazil,133,B,21,"[6, 6, 1, 6, 2, 0]"
2002,Glasgow,479,United Kingdom,François,Charles,France,133,B,21,"[0, 6, 1, 7, 7, 0]"
2002,Glasgow,479,United Kingdom,Khek Lun Harold,Chao,Hong Kong,133,B,21,"[6, 6, 0, 7, 2, 0]"
2002,Glasgow,479,United Kingdom,Marijan,Polić,Croatia,133,B,21,"[5, 7, 0, 7, 2, 0]"
2002,Glasgow,479,United Kingdom,Viktor,Harangi,Hungary,133,B,21,"[3, 7, 1, 3, 7, 0]"
2002,Glasgow,479,United Kingdom,Sainbayar,Sukhbaatar,Mongolia,133,B,21,"[7, 6, 0, 6, 1, 1]"
2002,Glasgow,479,United Kingdom,Shen,Tian,South Africa,133,B,21,"[6, 6, 0, 7, 2, 0]"
2002,Glasgow,479,United Kingdom,Ngai-Hang,Zachary Leun,Singapore,133,B,21,"[5, 6, 1, 7, 2, 0]"
2002,Glasgow,479,United Kingdom,Jennifer,Gardner,United Kingdom,133,B,21,"[6, 6, 0, 7, 2, 0]"
2002,Glasgow,479,United Kingdom,Thanh,Hoang Mai,Vietnam,133,B,21,"[7, 7, 1, 0, 6, 0]"
2002,Glasgow,479,United Kingdom,Iliya,Tsekov,Bulgaria,145,B,20,"[6, 7, 0, 3, 2, 2]"
2002,Glasgow,479,United Kingdom,Thiago,de Silva Sobral,Brazil,145,B,20,"[6, 6, 0, 7, 1, 0]"
2002,Glasgow,479,United Kingdom,Yuri,Gomes Lima,Brazil,145,B,20,"[6, 7, 1, 4, 2, 0]"
2002,Glasgow,479,United Kingdom,Mario,García Armas,Cuba,145,B,20,"[7, 7, 0, 4, 2, 0]"
2002,Glasgow,479,United Kingdom,Jan,Moláček,Czech Republic,145,B,20,"[7, 7, 0, 4, 2, 0]"
2002,Glasgow,479,United Kingdom,Richard,Bamler,Germany,145,B,20,"[4, 0, 1, 7, 1, 7]"
2002,Glasgow,479,United Kingdom,Philipp,Lampe,Germany,145,B,20,"[7, 6, 1, 4, 2, 0]"
2002,Glasgow,479,United Kingdom,Tanmay,N Deshpande,India,145,B,20,"[7, 7, 1, 3, 2, 0]"
2002,Glasgow,479,United Kingdom,Yehonatan,Yedidia,Israel,145,B,20,"[6, 7, 1, 4, 2, 0]"
2002,Glasgow,479,United Kingdom,Aman,Zhumekeshov,Kazakhstan,145,B,20,"[7, 7, 1, 4, 1, 0]"
2002,Glasgow,479,United Kingdom,Vesna,Stojanoska,North Macedonia,145,B,20,"[5, 1, 0, 7, 7, 0]"
2002,Glasgow,479,United Kingdom,Dazhe,Meng,Singapore,145,B,20,"[7, 7, 0, 4, 2, 0]"
2002,Glasgow,479,United Kingdom,Andrej,Osuský,Slovakia,145,B,20,"[7, 0, 1, 7, 5, 0]"
2002,Glasgow,479,United Kingdom,Marek,Tesař,Slovakia,145,B,20,"[5, 6, 1, 7, 1, 0]"
2002,Glasgow,479,United Kingdom,Ali,Adalı,Türkiye,145,B,20,"[6, 6, 1, 4, 3, 0]"
2002,Glasgow,479,United Kingdom,Cédric,Troessaert,Belgium,160,B,19,"[7, 6, 0, 1, 5, 0]"
2002,Glasgow,479,United Kingdom,Juan Manuel,Hernández Herrera,Colombia,160,B,19,"[7, 6, 0, 2, 1, 3]"
2002,Glasgow,479,United Kingdom,Ingmar,Vázquez García,Cuba,160,B,19,"[6, 5, 0, 7, 1, 0]"
2002,Glasgow,479,United Kingdom,Martin,Tancer,Czech Republic,160,B,19,"[3, 7, 1, 7, 1, 0]"
2002,Glasgow,479,United Kingdom,Shota,Gvinephadze,Georgia,160,B,19,"[7, 7, 0, 3, 2, 0]"
2002,Glasgow,479,United Kingdom,Miguel,Raggi Pérez,Mexico,160,B,19,"[7, 7, 0, 2, 3, 0]"
